subject_num,trial_num,information,stake,decision,reaction_time,outcome,early_late
625_ET,56,slots visible: 3,50 cents,1,0.567896014,loss,NA
625_ET,57,slots visible: 4,50 cents,1,0.264353889,loss,NA
625_ET,58,slots visible: 0,50 cents,1,0.001001127,win,NA
625_ET,59,slots visible: 0,50 cents,1,0.464673757,loss,NA
625_ET,60,slots visible: 3,50 cents,0,2.18865178,loss,NA
625_ET,61,slots visible: 1,50 cents,1,0.791862015,win,NA
625_ET,62,slots visible: 1,50 cents,1,0.466105949,loss,NA
625_ET,63,slots visible: 3,50 cents,1,0.364690061,win,NA
625_ET,64,slots visible: 0,50 cents,1,0.612881346,win,NA
625_ET,65,slots visible: 0,50 cents,0,0.627328486,loss,NA
625_ET,66,slots visible: 3,50 cents,0,0.43957901,win,NA
625_ET,67,slots visible: 0,50 cents,1,0.794055756,win,NA
625_ET,68,slots visible: 5,50 cents,1,0.388206581,win,NA
625_ET,69,slots visible: 3,50 cents,1,0.830699241,win,NA
625_ET,70,slots visible: 5,50 cents,0,0.608936952,win,NA
625_ET,71,slots visible: 3,50 cents,1,0.687650066,loss,NA
625_ET,72,slots visible: 5,50 cents,1,0.365742506,loss,NA
625_ET,73,slots visible: 1,50 cents,1,0.678121177,win,NA
625_ET,74,slots visible: 2,50 cents,1,0.63842182,loss,NA
625_ET,75,slots visible: 4,50 cents,1,0.494907858,win,NA
625_ET,76,slots visible: 2,50 cents,1,0.554976957,win,NA
625_ET,77,slots visible: 1,50 cents,0,1.147406453,win,NA
625_ET,78,slots visible: 4,50 cents,0,0.967970967,win,NA
625_ET,79,slots visible: 5,50 cents,1,0.590460671,win,NA
625_ET,80,slots visible: 2,50 cents,1,0.656614536,win,NA
625_ET,81,slots visible: 4,50 cents,1,0.524879214,loss,NA
625_ET,82,slots visible: 4,50 cents,1,0.453421779,win,NA
625_ET,83,slots visible: 5,50 cents,1,0.515686379,win,NA
625_ET,84,slots visible: 5,50 cents,0,0.572019872,win,NA
625_ET,85,slots visible: 3,50 cents,1,0.658570165,loss,NA
625_ET,86,slots visible: 2,50 cents,1,0.510706255,win,NA
625_ET,87,slots visible: 1,50 cents,0,1.32344708,loss,NA
625_ET,88,slots visible: 3,50 cents,1,1.043621172,win,NA
625_ET,89,slots visible: 3,50 cents,1,0.611788728,win,NA
625_ET,90,slots visible: 0,50 cents,0,0.73822048,win,NA
625_ET,91,slots visible: 2,50 cents,1,0.622602309,loss,NA
625_ET,92,slots visible: 4,50 cents,1,0.498831432,loss,NA
625_ET,93,slots visible: 0,50 cents,0,0.879248926,win,NA
625_ET,94,slots visible: 5,50 cents,1,0.553421017,win,NA
625_ET,95,slots visible: 0,50 cents,1,0.681820421,loss,NA
625_ET,96,slots visible: 4,50 cents,1,0.52433701,win,NA
625_ET,97,slots visible: 5,50 cents,1,0.484558478,loss,NA
625_ET,98,slots visible: 5,50 cents,1,0.436964174,win,NA
625_ET,99,slots visible: 5,50 cents,1,0.493311156,win,NA
625_ET,100,slots visible: 3,50 cents,0,0.563675093,win,NA
625_ET,101,slots visible: 4,50 cents,1,0.788168342,win,NA
625_ET,102,slots visible: 3,50 cents,0,2.71221903,loss,NA
625_ET,103,slots visible: 4,50 cents,1,0.546710473,win,NA
625_ET,104,slots visible: 0,50 cents,1,1.453074874,win,NA
625_ET,105,slots visible: 1,50 cents,1,0.979456952,win,NA
625_ET,106,slots visible: 1,50 cents,0,1.296024581,loss,NA
625_ET,107,slots visible: 5,50 cents,1,0.486482143,loss,NA
625_ET,108,slots visible: 1,50 cents,1,1.516552029,loss,NA
625_ET,109,slots visible: 3,50 cents,1,0.412953836,loss,NA
625_ET,110,slots visible: 3,50 cents,1,0.435275688,loss,NA
625_ET,111,slots visible: 4,50 cents,1,0.459642902,win,NA
625_ET,112,slots visible: 0,50 cents,1,0.511957811,loss,NA
625_ET,113,slots visible: 4,50 cents,1,0.338373963,loss,NA
625_ET,114,slots visible: 2,50 cents,1,0.328718686,loss,NA
625_ET,115,slots visible: 2,50 cents,1,0.478922665,loss,NA
625_ET,116,slots visible: 5,50 cents,1,0.457359135,loss,NA
625_ET,117,slots visible: 2,50 cents,1,0.855684021,loss,NA
625_ET,118,slots visible: 1,50 cents,0,0.582052845,loss,NA
625_ET,119,slots visible: 2,50 cents,0,0.546371486,loss,NA
625_ET,120,slots visible: 0,50 cents,1,0.855365268,win,NA
625_ET,121,slots visible: 4,50 cents,1,0.611443289,loss,NA
625_ET,122,slots visible: 2,50 cents,1,0.561940275,loss,NA
625_ET,123,slots visible: 5,50 cents,1,0.290267953,loss,NA
625_ET,124,slots visible: 2,50 cents,1,1.018433174,loss,NA
625_ET,125,slots visible: 0,50 cents,1,0.462790265,win,NA
625_ET,126,slots visible: 4,50 cents,1,0.498942864,win,NA
625_ET,127,slots visible: 2,50 cents,0,0.831542017,loss,NA
625_ET,128,slots visible: 4,50 cents,1,0.747804206,win,NA
625_ET,129,slots visible: 5,50 cents,1,0.526465358,loss,NA
625_ET,130,slots visible: 5,50 cents,1,0.454523781,loss,NA
625_ET,131,slots visible: 5,50 cents,1,0.388966077,win,NA
625_ET,132,slots visible: 1,50 cents,1,0.847252736,win,NA
625_ET,133,slots visible: 5,50 cents,1,0.461723452,loss,NA
625_ET,134,slots visible: 1,50 cents,1,0.481817254,win,NA
625_ET,135,slots visible: 4,50 cents,1,0.690699487,loss,NA
625_ET,136,slots visible: 5,50 cents,1,0.538648965,loss,NA
625_ET,137,slots visible: 1,50 cents,0,1.256922264,win,NA
625_ET,138,slots visible: 4,50 cents,1,0.95127261,loss,NA
625_ET,139,slots visible: 0,50 cents,1,1.361766441,win,NA
625_ET,140,slots visible: 5,50 cents,1,1.186141631,win,NA
625_ET,141,slots visible: 0,50 cents,1,1.334522526,loss,NA
625_ET,142,slots visible: 5,50 cents,1,0.756797929,win,NA
625_ET,143,slots visible: 2,50 cents,0,0.631289595,win,NA
625_ET,144,slots visible: 2,50 cents,1,0.795325786,win,NA
625_ET,145,slots visible: 2,50 cents,1,0.741969869,win,NA
625_ET,146,slots visible: 4,50 cents,1,0.594673675,loss,NA
625_ET,147,slots visible: 2,50 cents,1,0.532816387,win,NA
625_ET,148,slots visible: 1,50 cents,0,0.930952426,win,NA
625_ET,149,slots visible: 3,50 cents,1,0.635455387,win,NA
625_ET,150,slots visible: 1,50 cents,1,1.083588845,win,NA
625_ET,151,slots visible: 0,50 cents,1,1.091973505,loss,NA
625_ET,152,slots visible: 1,50 cents,1,1.330252047,loss,NA
625_ET,153,slots visible: 0,50 cents,1,1.04084036,win,NA
625_ET,154,slots visible: 5,50 cents,1,0.705153371,win,NA
625_ET,155,slots visible: 4,50 cents,1,0.773651117,loss,NA
625_ET,156,slots visible: 4,50 cents,0,0.420019788,win,NA
625_ET,157,slots visible: 3,50 cents,1,0.752309865,win,NA
625_ET,158,slots visible: 5,50 cents,1,0.968819901,loss,NA
625_ET,159,slots visible: 0,50 cents,1,0.702847612,loss,NA
625_ET,160,slots visible: 0,50 cents,1,0.53137745,win,NA
625_ET,161,slots visible: 4,50 cents,1,0.71568808,win,NA
625_ET,162,slots visible: 3,50 cents,1,0.790144205,loss,NA
625_ET,163,slots visible: 2,50 cents,0,0.84240721,loss,NA
625_ET,164,slots visible: 5,50 cents,1,0.450904006,loss,NA
625_ET,165,slots visible: 0,50 cents,1,1.137246214,loss,NA
625_ET,166,slots visible: 4,50 cents,1,0.509584899,win,NA
625_ET,167,slots visible: 2,50 cents,0,0.831797431,loss,NA
625_ET,168,slots visible: 3,50 cents,1,1.154302325,win,NA
625_ET,169,slots visible: 0,50 cents,0,1.71644523,loss,NA
625_ET,170,slots visible: 5,50 cents,1,0.471053817,loss,NA
625_ET,171,slots visible: 3,50 cents,1,0.76934457,loss,NA
625_ET,172,slots visible: 1,50 cents,1,1.722053771,win,NA
625_ET,173,slots visible: 1,50 cents,0,1.223973918,loss,NA
625_ET,174,slots visible: 1,50 cents,1,1.258401668,loss,NA
625_ET,175,slots visible: 3,50 cents,1,1.336864355,loss,NA
625_ET,176,slots visible: 5,50 cents,1,0.685074818,win,NA
625_ET,177,slots visible: 1,50 cents,0,1.413496039,win,NA
625_ET,178,slots visible: 2,50 cents,1,1.620069287,win,NA
625_ET,179,slots visible: 4,50 cents,1,0.682258231,loss,NA
625_ET,180,slots visible: 2,50 cents,1,0.578769124,win,NA
626_SL,1,slots visible: 5,50 cents,1,0.743516719,win,NA
626_SL,2,slots visible: 0,50 cents,1,1.88359858,win,NA
626_SL,3,slots visible: 2,50 cents,1,2.266045307,loss,NA
626_SL,4,slots visible: 0,50 cents,1,1.1163372,loss,NA
626_SL,5,slots visible: 1,50 cents,1,1.500700848,win,NA
626_SL,6,slots visible: 3,50 cents,1,0.779054976,loss,NA
626_SL,7,slots visible: 3,50 cents,1,1.391638682,win,NA
626_SL,8,slots visible: 5,50 cents,1,0.353846276,win,NA
626_SL,9,slots visible: 3,50 cents,0,0.356216548,win,NA
626_SL,10,slots visible: 1,50 cents,1,0.668486427,win,NA
626_SL,11,slots visible: 2,50 cents,1,1.237047513,loss,NA
626_SL,12,slots visible: 2,50 cents,1,0.557253686,loss,NA
626_SL,13,slots visible: 4,50 cents,1,0.903588868,loss,NA
626_SL,14,slots visible: 1,50 cents,1,1.130050355,win,NA
626_SL,15,slots visible: 2,50 cents,1,0.496241228,win,NA
626_SL,16,slots visible: 4,50 cents,0,0.364869818,loss,NA
626_SL,17,slots visible: 4,50 cents,1,0.501135432,loss,NA
626_SL,18,slots visible: 4,50 cents,1,0.001005233,win,NA
626_SL,19,slots visible: 3,50 cents,1,0.465803617,loss,NA
626_SL,20,slots visible: 0,50 cents,1,0.710134668,loss,NA
626_SL,21,slots visible: 3,50 cents,1,0.640522604,win,NA
626_SL,22,slots visible: 1,50 cents,1,0.608786226,win,NA
626_SL,23,slots visible: 2,50 cents,1,2.697254319,win,NA
626_SL,24,slots visible: 0,50 cents,0,0.365558643,loss,NA
626_SL,25,slots visible: 4,50 cents,0,0.294525529,loss,NA
626_SL,26,slots visible: 4,50 cents,1,0.292240296,win,NA
626_SL,27,slots visible: 0,50 cents,1,0.354672631,win,NA
626_SL,28,slots visible: 0,50 cents,0,0.251214021,win,NA
626_SL,29,slots visible: 2,50 cents,0,0.401633239,win,NA
626_SL,30,slots visible: 3,50 cents,1,0.401836749,loss,NA
626_SL,31,slots visible: 5,50 cents,1,0.2580662,loss,NA
626_SL,32,slots visible: 0,50 cents,1,0.302345699,win,NA
626_SL,33,slots visible: 3,50 cents,1,0.258965279,win,NA
626_SL,34,slots visible: 3,50 cents,1,0.254992147,loss,NA
626_SL,35,slots visible: 1,50 cents,1,0.229344347,loss,NA
626_SL,36,slots visible: 2,50 cents,1,0.537999728,loss,NA
626_SL,37,slots visible: 1,50 cents,1,1.277753862,loss,NA
626_SL,38,slots visible: 0,50 cents,1,0.622581489,win,NA
626_SL,39,slots visible: 5,50 cents,1,0.306880096,loss,NA
626_SL,40,slots visible: 4,50 cents,1,0.551129039,win,NA
626_SL,41,slots visible: 2,50 cents,1,1.313381851,win,NA
626_SL,42,slots visible: 4,50 cents,1,0.451949999,loss,NA
626_SL,43,slots visible: 1,50 cents,1,0.328022237,loss,NA
626_SL,44,slots visible: 2,50 cents,1,0.270871479,loss,NA
626_SL,45,slots visible: 1,50 cents,1,0.48068798,loss,NA
626_SL,46,slots visible: 3,50 cents,1,0.459302155,win,NA
626_SL,47,slots visible: 2,50 cents,1,0.559486135,loss,NA
626_SL,48,slots visible: 3,50 cents,1,0.505974213,win,NA
626_SL,49,slots visible: 1,50 cents,0,0.294337854,win,NA
626_SL,50,slots visible: 0,50 cents,1,0.020967662,win,NA
626_SL,51,slots visible: 0,50 cents,1,0.001028692,win,NA
626_SL,52,slots visible: 3,50 cents,1,0.001049512,win,NA
626_SL,53,slots visible: 3,50 cents,0,0.429663042,loss,NA
626_SL,54,slots visible: 5,50 cents,1,0.080078741,win,NA
626_SL,55,slots visible: 0,50 cents,1,0.336284909,loss,NA
626_SL,56,slots visible: 5,50 cents,1,0.214639448,win,NA
626_SL,57,slots visible: 2,50 cents,1,0.292961084,loss,NA
626_SL,58,slots visible: 0,50 cents,1,0.001037489,loss,NA
626_SL,59,slots visible: 3,50 cents,1,0.013707584,win,NA
626_SL,60,slots visible: 3,50 cents,1,0.001238653,loss,NA
626_SL,61,slots visible: 5,50 cents,1,0.094766926,win,NA
626_SL,62,slots visible: 0,50 cents,0,0.053142144,loss,NA
626_SL,63,slots visible: 1,50 cents,1,0.083160712,loss,NA
626_SL,64,slots visible: 1,50 cents,1,0.019872111,win,NA
626_SL,65,slots visible: 2,50 cents,1,0.239467637,win,NA
626_SL,66,slots visible: 4,50 cents,1,0.336447951,win,NA
626_SL,67,slots visible: 1,50 cents,1,1.062849031,win,NA
626_SL,68,slots visible: 4,50 cents,0,0.067329178,win,NA
626_SL,69,slots visible: 2,50 cents,1,0.247506859,loss,NA
626_SL,70,slots visible: 2,50 cents,1,0.590082682,win,NA
626_SL,71,slots visible: 2,50 cents,1,0.912542711,win,NA
626_SL,72,slots visible: 0,50 cents,1,1.794503243,loss,NA
626_SL,73,slots visible: 4,50 cents,1,2.020935113,win,NA
626_SL,74,slots visible: 5,50 cents,1,0.961486513,loss,NA
626_SL,75,slots visible: 1,50 cents,1,0.737841612,win,NA
626_SL,76,slots visible: 2,50 cents,1,0.782181519,win,NA
626_SL,77,slots visible: 5,50 cents,1,0.572364725,win,NA
626_SL,78,slots visible: 5,50 cents,0,0.258982874,loss,NA
626_SL,79,slots visible: 4,50 cents,1,0.574966365,loss,NA
626_SL,80,slots visible: 4,50 cents,1,0.261605334,win,NA
626_SL,81,slots visible: 5,50 cents,1,0.657961982,win,NA
626_SL,82,slots visible: 5,50 cents,1,0.7504686,win,NA
626_SL,83,slots visible: 4,50 cents,0,0.001019015,win,NA
626_SL,84,slots visible: 5,50 cents,1,0.288817579,win,NA
626_SL,85,slots visible: 5,50 cents,1,0.319169856,win,NA
626_SL,86,slots visible: 2,50 cents,1,0.287582445,loss,NA
626_SL,87,slots visible: 1,50 cents,1,0.397984432,win,NA
626_SL,88,slots visible: 4,50 cents,1,0.318278401,loss,NA
626_SL,89,slots visible: 3,50 cents,1,0.001036903,loss,NA
626_SL,90,slots visible: 5,50 cents,1,0.318920307,loss,NA
626_SL,91,slots visible: 2,50 cents,1,0.345198284,win,NA
626_SL,92,slots visible: 1,50 cents,1,0.277659732,win,NA
626_SL,93,slots visible: 1,50 cents,0,0.285946449,loss,NA
626_SL,94,slots visible: 0,50 cents,0,0.342512777,loss,NA
626_SL,95,slots visible: 0,50 cents,0,0.322641252,loss,NA
626_SL,96,slots visible: 4,50 cents,1,1.730869497,win,NA
626_SL,97,slots visible: 3,50 cents,1,0.305413594,loss,NA
626_SL,98,slots visible: 4,50 cents,1,0.293854006,loss,NA
626_SL,99,slots visible: 2,50 cents,1,0.340171241,loss,NA
626_SL,100,slots visible: 4,50 cents,1,0.288524337,loss,NA
626_SL,101,slots visible: 0,50 cents,1,0.334784098,win,NA
626_SL,102,slots visible: 1,50 cents,1,0.276898183,loss,NA
626_SL,103,slots visible: 0,50 cents,1,0.295505543,win,NA
626_SL,104,slots visible: 5,50 cents,1,0.325915002,loss,NA
626_SL,105,slots visible: 1,50 cents,1,0.214199878,loss,NA
626_SL,106,slots visible: 5,50 cents,1,0.638556418,loss,NA
626_SL,107,slots visible: 1,50 cents,1,1.096776218,win,NA
626_SL,108,slots visible: 4,50 cents,1,0.349111302,win,NA
626_SL,109,slots visible: 0,50 cents,1,0.175552086,win,NA
626_SL,110,slots visible: 5,50 cents,1,0.293959866,loss,NA
626_SL,111,slots visible: 2,50 cents,1,0.884236967,loss,NA
626_SL,112,slots visible: 4,50 cents,1,0.740558496,loss,NA
626_SL,113,slots visible: 3,50 cents,1,1.802987898,loss,NA
626_SL,114,slots visible: 5,50 cents,0,1.283338944,loss,NA
626_SL,115,slots visible: 3,50 cents,1,0.291733868,loss,NA
626_SL,116,slots visible: 2,50 cents,1,0.844142321,win,NA
626_SL,117,slots visible: 5,50 cents,1,0.340461551,win,NA
626_SL,118,slots visible: 3,50 cents,1,0.144774315,win,NA
626_SL,119,slots visible: 4,50 cents,1,0.37302487,loss,NA
626_SL,120,slots visible: 4,50 cents,1,1.622862415,loss,NA
626_SL,121,slots visible: 2,50 cents,1,0.338168401,win,NA
626_SL,122,slots visible: 5,50 cents,1,0.494551569,loss,NA
626_SL,123,slots visible: 2,50 cents,1,0.340964167,loss,NA
626_SL,124,slots visible: 5,50 cents,1,0.593158495,loss,NA
626_SL,125,slots visible: 4,50 cents,1,0.371577136,loss,NA
626_SL,126,slots visible: 1,50 cents,1,0.305839088,loss,NA
626_SL,127,slots visible: 0,50 cents,1,0.246131262,loss,NA
626_SL,128,slots visible: 4,50 cents,1,0.230306473,win,NA
626_SL,129,slots visible: 3,50 cents,1,0.288770367,win,NA
626_SL,130,slots visible: 5,50 cents,1,0.351136429,win,NA
626_SL,131,slots visible: 3,50 cents,1,0.225653313,win,NA
626_SL,132,slots visible: 5,50 cents,1,0.245901067,loss,NA
626_SL,133,slots visible: 2,50 cents,1,0.284264122,win,NA
626_SL,134,slots visible: 5,50 cents,1,0.001022827,loss,NA
626_SL,135,slots visible: 3,50 cents,1,0.158901235,loss,NA
626_SL,136,slots visible: 5,50 cents,1,0.233320704,loss,NA
626_SL,137,slots visible: 1,50 cents,1,0.259688413,loss,NA
626_SL,138,slots visible: 4,50 cents,1,0.074056729,win,NA
626_SL,139,slots visible: 2,50 cents,1,0.052338955,loss,NA
626_SL,140,slots visible: 0,50 cents,1,0.242565736,loss,NA
626_SL,141,slots visible: 1,50 cents,1,0.066999867,win,NA
626_SL,142,slots visible: 0,50 cents,1,0.279133271,win,NA
626_SL,143,slots visible: 4,50 cents,1,0.239549745,loss,NA
626_SL,144,slots visible: 1,50 cents,1,0.105895156,loss,NA
626_SL,145,slots visible: 5,50 cents,1,0.1981056,win,NA
626_SL,146,slots visible: 3,50 cents,1,0.062645521,win,NA
626_SL,147,slots visible: 4,50 cents,1,0.29091719,loss,NA
626_SL,148,slots visible: 3,50 cents,1,0.257120789,win,NA
626_SL,149,slots visible: 4,50 cents,1,0.13567913,win,NA
626_SL,150,slots visible: 0,50 cents,1,0.236161923,loss,NA
626_SL,151,slots visible: 3,50 cents,1,0.001038369,win,NA
626_SL,152,slots visible: 0,50 cents,1,1.292666377,loss,NA
626_SL,153,slots visible: 4,50 cents,1,0.21105838,win,NA
626_SL,154,slots visible: 0,50 cents,1,0.001080009,win,NA
626_SL,155,slots visible: 1,50 cents,1,0.20945728,loss,NA
626_SL,156,slots visible: 5,50 cents,1,0.208285779,win,NA
626_SL,157,slots visible: 1,50 cents,1,0.040345075,win,NA
626_SL,158,slots visible: 1,50 cents,1,0.65672978,loss,NA
626_SL,159,slots visible: 3,50 cents,1,0.540811916,win,NA
626_SL,160,slots visible: 2,50 cents,1,0.001533361,loss,NA
626_SL,161,slots visible: 1,50 cents,1,0.577626654,win,NA
626_SL,162,slots visible: 5,50 cents,1,1.15010545,win,NA
626_SL,163,slots visible: 0,50 cents,1,0.192565091,win,NA
626_SL,164,slots visible: 1,50 cents,0,0.242822029,loss,NA
626_SL,165,slots visible: 0,50 cents,0,0.189232692,loss,NA
626_SL,166,slots visible: 0,50 cents,0,0.335501367,loss,NA
626_SL,167,slots visible: 3,50 cents,1,0.357872484,loss,NA
626_SL,168,slots visible: 0,50 cents,1,0.344194225,win,NA
626_SL,169,slots visible: 5,50 cents,0,0.212488813,loss,NA
626_SL,170,slots visible: 3,50 cents,1,0.626699482,loss,NA
626_SL,171,slots visible: 1,50 cents,1,0.391566837,loss,NA
626_SL,172,slots visible: 2,50 cents,1,0.225448924,win,NA
626_SL,173,slots visible: 2,50 cents,1,0.278072323,win,NA
626_SL,174,slots visible: 1,50 cents,1,0.280176039,win,NA
626_SL,175,slots visible: 2,50 cents,1,0.234757589,win,NA
626_SL,176,slots visible: 4,50 cents,0,0.244904045,win,NA
626_SL,177,slots visible: 0,50 cents,0,0.277238343,win,NA
626_SL,178,slots visible: 2,50 cents,1,0.317584591,loss,NA
626_SL,179,slots visible: 3,50 cents,1,0.360011683,loss,NA
626_SL,180,slots visible: 3,50 cents,1,0.112393978,loss,NA
627_SK,1,slots visible: 3,50 cents,1,2.048478689,loss,NA
627_SK,2,slots visible: 0,50 cents,1,1.181256831,win,NA
627_SK,3,slots visible: 4,50 cents,1,1.191521581,win,NA
627_SK,4,slots visible: 1,50 cents,1,1.464177915,loss,NA
627_SK,5,slots visible: 1,50 cents,0,0.634033084,win,NA
627_SK,6,slots visible: 3,50 cents,1,1.612730296,win,NA
627_SK,7,slots visible: 5,50 cents,1,1.160763986,win,NA
627_SK,8,slots visible: 5,50 cents,1,0.951488761,win,NA
627_SK,9,slots visible: 3,50 cents,0,0.513647479,loss,NA
627_SK,10,slots visible: 5,50 cents,0,1.395916035,loss,NA
627_SK,11,slots visible: 2,50 cents,1,0.918621267,loss,NA
627_SK,12,slots visible: 5,50 cents,1,1.096860606,win,NA
627_SK,13,slots visible: 4,50 cents,1,1.293399024,win,NA
627_SK,14,slots visible: 0,50 cents,1,2.035829856,loss,NA
627_SK,15,slots visible: 1,50 cents,1,0.902018318,win,NA
627_SK,16,slots visible: 5,50 cents,1,1.730248845,loss,NA
627_SK,17,slots visible: 0,50 cents,1,0.944851452,win,NA
627_SK,18,slots visible: 1,50 cents,0,0.651028689,loss,NA
627_SK,19,slots visible: 0,50 cents,1,1.185554044,win,NA
627_SK,20,slots visible: 1,50 cents,0,0.582050117,loss,NA
627_SK,21,slots visible: 5,50 cents,1,0.946444946,win,NA
627_SK,22,slots visible: 2,50 cents,1,0.764565556,loss,NA
627_SK,23,slots visible: 5,50 cents,1,0.821272701,loss,NA
627_SK,24,slots visible: 0,50 cents,0,0.737346842,loss,NA
627_SK,25,slots visible: 5,50 cents,0,0.839557411,loss,NA
627_SK,26,slots visible: 0,50 cents,1,0.848025156,loss,NA
627_SK,27,slots visible: 4,50 cents,1,0.798367329,loss,NA
627_SK,28,slots visible: 4,50 cents,1,1.022588668,loss,NA
627_SK,29,slots visible: 4,50 cents,1,0.713113362,win,NA
627_SK,30,slots visible: 2,50 cents,1,0.681531455,loss,NA
627_SK,31,slots visible: 3,50 cents,1,0.808102772,win,NA
627_SK,32,slots visible: 5,50 cents,0,1.278095737,loss,NA
627_SK,33,slots visible: 3,50 cents,0,1.432644686,loss,NA
627_SK,34,slots visible: 5,50 cents,1,0.707179548,loss,NA
627_SK,35,slots visible: 1,50 cents,1,0.759174832,win,NA
627_SK,36,slots visible: 0,50 cents,1,0.969734763,win,NA
627_SK,37,slots visible: 0,50 cents,1,1.280271909,loss,NA
627_SK,38,slots visible: 1,50 cents,1,1.248575342,win,NA
627_SK,39,slots visible: 4,50 cents,1,0.734948684,loss,NA
627_SK,40,slots visible: 2,50 cents,1,0.62909865,loss,NA
627_SK,41,slots visible: 0,50 cents,1,0.86359295,loss,NA
627_SK,42,slots visible: 2,50 cents,1,0.937842602,loss,NA
627_SK,43,slots visible: 5,50 cents,1,1.022091324,win,NA
627_SK,44,slots visible: 4,50 cents,1,0.962753771,loss,NA
627_SK,45,slots visible: 5,50 cents,1,0.898964464,loss,NA
